season,team_id,team_abbr,player_id,player_name,games_played,team_games,first_game_date,last_game_date,on_minutes,off_minutes_played_games,off_minutes_all_games,on_possessions,off_possessions_played_games,off_possessions_all_games,on_diff_total,off_diff_played_games,off_diff_all_games,on_court_per100,onoff_played_games_per100,onoff_full_season_per100,on_court_per48,onoff_full_season_per48,implied_on_pace_per48,implied_off_pace_per48,possession_quality_flag
2018-19,1610612741,CHI,1628469,Antonio Blakeney,57,82,2018-10-18,2019-04-10,834.0100000000001,1916.0140000000004,3135.0199999999995,1697.0,3894.5,6452.5,-151.0,-419.0,-539.0,-8.898055391868002,1.8607069653023665,-0.5447039776874529,-8.690543278857566,-0.4379643479416533,97.66789367033967,98.79362811082547,False
2018-19,1610612741,CHI,1626171,Bobby Portis,22,82,2018-10-18,2019-02-02,530.5400000000001,522.99,3438.4900000000002,1062.5,1074.5,7087.0,-123.0,-75.0,-567.0,-11.576470588235294,-4.596479894889551,-3.575906174520041,-11.128284389489952,-3.2131821207615285,96.12847287669166,98.93179855110819,False
2018-19,1610612741,CHI,1629102,Brandon Sampson,11,82,2019-01-30,2019-04-10,151.61999999999998,364.78799999999995,3817.41,304.0,639.5,7845.5,-28.0,-99.0,-662.0,-9.210526315789474,6.270318093905599,-0.7725682506565956,-8.86426592797784,-0.540297582948094,96.24060150375941,98.64908406485026,False
2018-19,1610612741,CHI,1626166,Cameron Payne,31,82,2018-10-18,2019-01-02,536.17,967.43,3432.8599999999997,1114.0,2011.5,7035.5,-218.0,-163.0,-472.0,-19.569120287253142,-11.465714868411482,-12.86028651566619,-19.51619822071358,-12.916453401524915,99.72956338474738,98.3739505834785,False
2018-19,1610612741,CHI,1628990,Chandler Hutchison,44,82,2018-10-18,2019-01-25,894.6,1238.014,3074.4300000000003,1881.5,2535.5,6268.0,-115.0,-358.0,-575.0,-6.112144565506245,8.007358491090088,3.0614355238364475,-6.170355466130114,2.806918369995606,100.95238095238095,97.86009113884523,False
2018-19,1610612741,CHI,1626245,Cristiano Felicio,60,82,2018-10-24,2019-04-10,751.38,2158.6,3217.65,1494.0,4495.0,6655.5,-129.0,-501.0,-561.0,-8.634538152610443,2.511179311238278,-0.20541937866408233,-8.240836860177273,0.12800375331393887,95.44038968298331,99.2848818236912,False
2018-19,1610612741,CHI,203960,JaKarr Sampson,4,82,2019-04-01,2019-04-09,127.27,64.73399999999998,3841.76,272.5,139.5,7877.0,-7.0,-30.0,-683.0,-2.5688073394495414,18.93656900463648,6.102006422134817,-2.6400565726408423,5.893532199172077,102.7736308635185,98.41739202865352,False
2018-19,1610612741,CHI,203953,Jabari Parker,39,82,2018-10-18,2019-01-30,1037.0400000000002,853.7919999999998,2931.99,2157.5,1762.0,5992.0,-225.0,-133.0,-465.0,-10.428736964078794,-2.880496328437478,-2.6683898345727863,-10.414255959268687,-2.801678835881498,99.86114325387639,98.09583252330329,False
2018-19,1610612741,CHI,203200,Justin Holiday,38,82,2018-10-18,2019-01-02,1324.64,514.958,2644.3900000000003,2729.0,1075.5,5420.5,-311.0,-47.0,-379.0,-11.39611579333089,-7.026055356324847,-4.404140883267243,-11.269476989974633,-4.390007622748166,98.88875468051697,98.39093325870994,False
2018-19,1610612741,CHI,1627739,Kris Dunn,46,82,2018-10-22,2019-03-23,1389.37,845.3380000000001,2579.66,2879.0,1757.0,5270.5,-222.0,-80.0,-468.0,-7.7110107676276485,-3.157795059033454,1.1686021723211226,-7.669663228657593,1.038461097804034,99.46378574461808,98.06873774063249,False
2018-19,1610612741,CHI,1628374,Lauri Markkanen,52,82,2018-12-01,2019-03-26,1682.1499999999999,837.3999999999999,2286.88,3477.0,1742.5,4672.5,-198.0,-182.0,-492.0,-5.694564279551337,4.7501989916107865,4.835130744525709,-5.64991231459739,4.676821051385957,99.21588443361175,98.07248303365283,False
2018-19,1610612741,CHI,203490,Otto Porter Jr.,15,82,2019-02-08,2019-03-17,492.34000000000003,246.712,3476.6900000000005,1049.0,529.0,7100.5,6.0,-66.0,-696.0,0.5719733079122974,13.048343818309274,10.374099918714354,0.5849616118942194,10.194101339623753,102.27078847950602,98.03117332865455,False
2018-19,1610612741,CHI,1628959,Rawle Alkins,10,82,2018-12-17,2019-04-10,120.35,353.51800000000003,3848.6800000000003,228.0,678.0,7921.5,-13.0,-76.0,-677.0,-5.701754385964913,5.507685142058687,2.844606783005611,-5.184877440797674,3.2585369246471014,90.93477357706689,98.79543116081356,False
2018-19,1610612741,CHI,201577,Robin Lopez,74,82,2018-10-18,2019-04-10,1609.6,1970.4360000000001,2359.4299999999994,3309.0,4036.5,4840.5,-141.0,-487.0,-549.0,-4.261106074342702,7.803801642738928,7.080697458350202,-4.204771371769384,6.964027872115794,98.67793240556661,98.47463158474719,False
2018-19,1610612741,CHI,1627853,Ryan Arcidiacono,81,82,2018-10-18,2019-04-10,1961.2599999999998,1959.772,2007.77,3993.0,4059.0,4156.5,-250.0,-434.0,-440.0,-6.260956674179814,4.431332066889414,4.324872749614244,-6.118515648103771,4.400617519539932,97.72493193151342,99.36994775297967,False
2018-19,1610612741,CHI,1627885,Shaquille Harrison,73,82,2018-10-26,2019-04-10,1424.9999999999998,2097.2019999999998,2544.0299999999997,2906.5,4353.5,5243.0,-313.0,-333.0,-377.0,-10.768966110442113,-3.11994807897318,-3.5784263431333203,-10.543157894736844,-3.430034228742338,97.90315789473686,98.92336175280953,False
2018-19,1610612741,CHI,1627789,Timothe Luwawu-Cabarrot,29,82,2019-02-06,2019-04-10,546.46,860.2679999999999,3422.57,1094.5,1768.5,7055.0,-165.0,-31.0,-525.0,-15.075376884422111,-13.322478948318068,-7.6338460552229614,-14.493284046407787,-7.13039592432409,96.13878417450499,98.94319181200092,False
2018-19,1610612741,CHI,1627215,Walt Lemon Jr.,6,82,2019-03-30,2019-04-10,167.15000000000003,116.68799999999999,3801.8799999999997,301.0,227.0,7848.5,-23.0,-53.0,-667.0,-7.641196013289036,15.706821607856337,0.8572431789132953,-6.604845946754411,1.8162509842376249,86.4373317379599,99.08992393237031,False
2018-19,1610612741,CHI,1627782,Wayne Selden,43,82,2019-01-06,2019-04-10,983.57,1092.8579999999997,2985.46,2012.0,2227.5,6137.5,-231.0,-98.0,-459.0,-11.481113320079523,-7.081562253861789,-4.002498248796427,-11.273218987972387,-3.893451715927208,98.18924936710147,98.67826063655183,False
2018-19,1610612741,CHI,1628976,Wendell Carter Jr.,44,82,2018-10-18,2019-01-15,1109.8,1022.806,2859.2300000000005,2262.0,2142.5,5887.5,-294.0,-148.0,-396.0,-12.9973474801061,-6.08952951044449,-6.271232830424571,-12.715804649486394,-6.067860972342548,97.8338439358443,98.83779898783936,False
2018-19,1610612741,CHI,203897,Zach LaVine,63,82,2018-10-18,2019-03-18,2170.8300000000004,892.69,1798.2000000000003,4524.5,1876.0,3625.0,-302.0,-203.0,-388.0,-6.674770692894242,4.146124829493818,4.028677582967827,-6.677630215171154,3.6793934751858686,100.04284075676122,96.76343009676341,False
2018-19,1610612739,CLE,202692,Alec Burks,34,82,2018-11-30,2019-02-05,979.09,652.546,2971.4239999999995,1979.0,1315.5,6028.0,-261.0,-177.0,-527.0,-13.188479029813037,0.2664810614070312,-4.445944192387689,-12.795555056225679,-4.282465036087185,97.02070289758858,97.37553442389913,False
2018-19,1610612739,CLE,1626150,Andrew Harrison,10,82,2018-11-10,2018-11-30,143.75,336.25,3806.764,259.0,643.5,7748.0,-12.0,-43.0,-776.0,-4.633204633204633,2.0490020490020493,5.382283234632228,-4.006956521739131,5.777731995857442,86.48347826086956,97.69557555971423,False
2018-19,1610612739,CLE,1627790,Ante Zizic,59,82,2018-10-17,2019-04-09,1082.3000000000002,1764.222,2868.214,2223.0,3500.5,5728.0,-78.0,-491.0,-710.0,-3.508771929824561,10.517795703370696,8.886479466823483,-3.459299639656287,8.422658958969897,98.59003973020418,95.85895613088842,False
2018-19,1610612739,CLE,202688,Brandon Knight,27,82,2019-02-09,2019-04-09,618.4,692.616,3332.1140000000005,1273.5,1432.0,6733.5,-173.0,-25.0,-615.0,-13.584609344326658,-11.838799288460736,-4.451172053170499,-13.428201811125486,-4.568961100873677,98.84864165588615,96.99788182517163,False
2018-19,1610612739,CLE,1626166,Cameron Payne,9,82,2019-01-08,2019-01-23,176.04,255.966,3774.474,368.5,518.5,7638.5,-5.0,-132.0,-783.0,-1.3568521031207599,24.10119997016757,8.893851569066188,-1.36332651670075,8.59408741700233,100.47716428084527,97.1388331195287,False
2018-19,1610612739,CLE,1626224,Cedi Osman,76,82,2018-10-17,2019-04-09,2443.91,1218.61,1506.6040000000003,4920.5,2501.5,3086.5,-640.0,-139.0,-148.0,-13.006808251193984,-7.450142250794224,-8.211732923152514,-12.570020990953022,-7.854780622548319,96.64185669685054,98.33506349379132,False
2018-19,1610612739,CLE,101112,Channing Frye,36,82,2018-10-25,2019-04-09,341.0,1386.9880000000003,3609.5139999999997,695.5,2843.0,7311.5,-146.0,-321.0,-642.0,-20.9920920201294,-9.701202115099504,-12.211404062801904,-20.55131964809384,-12.013882198065941,97.90029325513197,97.22971014934421,False
2018-19,1610612739,CLE,1629012,Collin Sexton,82,82,2018-10-17,2019-04-09,2604.7400000000002,1345.7739999999997,1345.7740000000001,5298.0,2709.0,2709.0,-674.0,-114.0,-114.0,-12.721781804454512,-8.513586898585189,-8.513586898585189,-12.420433517356818,-8.354371905228778,97.63124150587007,96.62246409872682,False
2018-19,1610612739,CLE,1628021,David Nwaba,51,82,2018-10-17,2019-04-09,984.2299999999999,1478.292,2966.2839999999997,1989.0,2984.0,6018.0,-77.0,-304.0,-711.0,-3.8712921065862242,6.316375453735491,7.943264224420755,-3.7552198165063047,7.750084463191797,97.0017170783252,97.38244888217044,False
2018-19,1610612739,CLE,1629061,Deng Adel,19,82,2019-01-19,2019-04-09,194.18999999999997,732.4560000000001,3756.3239999999996,386.0,1519.0,7621.0,-31.0,-178.0,-757.0,-8.031088082901555,3.6871475984677673,1.9019915654385589,-7.662598486018848,2.0106884828368736,95.41171018075083,97.38457066003892,False
2018-19,1610612739,CLE,201588,George Hill,13,82,2018-10-17,2018-12-05,344.17,279.688,3606.344,688.0,598.0,7319.0,-45.0,-96.0,-743.0,-6.540697674418604,9.512814031267014,3.6109623884315116,-6.275968271493738,3.613271357338119,95.95258157305982,97.41499978926026,False
2018-19,1610612739,CLE,2747,JR Smith,11,82,2018-10-19,2018-11-19,222.23000000000002,305.77,3728.2839999999997,470.0,616.5,7537.0,-13.0,-85.0,-775.0,-2.765957446808511,11.02155269106659,7.516648364522258,-2.8079017234396795,7.169878939192246,101.51644692435764,97.03552626355719,False
2018-19,1610612739,CLE,1627883,Jalen Jones,16,82,2018-12-03,2019-01-11,214.13000000000002,553.8580000000001,3736.3840000000005,450.0,1119.5,7557.0,-25.0,-203.0,-763.0,-5.555555555555555,12.577539576199692,4.5410436240130565,-5.604072292532573,4.197918081047872,100.87330126558632,97.08209862797827,False
2018-19,1610612739,CLE,1628417,Jaron Blossomgame,27,82,2018-12-05,2019-02-09,439.1700000000001,856.4659999999999,3511.343999999999,893.5,1609.5,7019.0,-43.0,-305.0,-745.0,-4.8125349748181305,14.137449492407715,5.801512610307955,-4.699774574766035,5.4843600471906875,97.65694378031284,95.9495851161265,False
2018-19,1610612739,CLE,203903,Jordan Clarkson,81,82,2018-10-17,2019-04-09,2214.53,1687.988,1735.984,4552.0,3358.0,3455.0,-350.0,-439.0,-438.0,-7.6889279437609845,5.38432994784116,4.9883513615935735,-7.586259838430728,4.524450859363723,98.66472795581906,95.53083438557037,False
2018-19,1610612739,CLE,201567,Kevin Love,22,82,2018-10-17,2019-04-07,597.9000000000001,457.96200000000005,3352.6140000000005,1242.5,970.5,6764.5,-56.0,-74.0,-732.0,-4.507042253521127,3.1178933466849523,6.314156652532536,-4.49573507275464,5.984445466967498,99.74912192674358,96.84860827998689,False
2018-19,1610612739,CLE,2594,Kyle Korver,16,82,2018-10-17,2018-11-26,251.27,516.594,3699.244,508.5,981.0,7498.5,-40.0,-60.0,-748.0,-7.866273352999016,-1.7500654019286799,2.10905504601412,-7.641182791419588,2.0645841166297316,97.13853623592152,97.29771812835271,False
2018-19,1610612739,CLE,1626204,Larry Nance Jr.,67,82,2018-10-21,2019-04-09,1795.54,1435.096,2154.974,3639.0,2872.0,4368.0,-325.0,-305.0,-463.0,-8.93102500687002,1.688752151904355,1.6687918429468311,-8.688194080889314,1.6246913645963375,97.28104080109605,97.29305318764867,False
2018-19,1610612739,CLE,1627737,Marquese Chriss,27,82,2019-02-08,2019-04-09,395.17,915.846,3555.3440000000005,812.0,1897.5,7195.0,-148.0,-56.0,-640.0,-18.226600985221676,-15.275349338317856,-9.331534967153573,-17.97707315838753,-9.336559047797952,98.63096895007212,97.13827972764378,False
2018-19,1610612739,CLE,203521,Matthew Dellavedova,36,82,2018-12-10,2019-03-06,714.9099999999999,1027.728,3235.6040000000003,1468.5,2071.0,6538.5,-48.0,-298.0,-740.0,-3.268641470888662,11.120542498208392,8.048939013932015,-3.222783287406807,7.755074324340489,98.597026199102,96.99827296541851,False
2018-19,1610612739,CLE,203917,Nik Stauskas,24,82,2019-02-11,2019-04-09,341.96,825.0580000000001,3608.5539999999996,712.5,1706.0,7294.5,-92.0,-82.0,-696.0,-12.912280701754385,-8.105715637276074,-3.370845373767546,-12.913791086676804,-3.65578912799751,100.01169727453504,97.0294472522789,False
2018-19,1610612739,CLE,1627775,Patrick McCaw,3,82,2019-01-02,2019-01-05,52.879999999999995,91.11800000000001,3897.634,107.5,179.5,7899.5,-21.0,-65.0,-767.0,-19.53488372093023,16.676815443415173,-9.825408437684457,-19.062027231467475,-9.616296821685541,97.57942511346445,97.28363412264979,False
2018-19,1610612739,CLE,203918,Rodney Hood,45,82,2018-10-17,2019-02-02,1233.9199999999998,925.5740000000001,2716.594,2391.0,1930.5,5616.0,-302.0,-169.0,-486.0,-12.630698452530321,-3.876489698321567,-3.976852298684168,-11.747925311203321,-3.1607017511130024,93.01089211618259,99.23013891659924,False
2018-19,1610612739,CLE,1626155,Sam Dekker,9,82,2018-10-17,2018-11-05,169.47,262.394,3781.044,355.0,542.5,7652.0,-37.0,-64.0,-751.0,-10.422535211267606,1.3746998117738691,-0.6081076106403192,-10.47973092582758,-0.9458561547326116,100.54876969375111,97.14142443198229,False
2018-19,1610612739,CLE,202684,Tristan Thompson,43,82,2018-10-17,2019-04-05,1197.6699999999998,866.184,2752.8439999999996,2353.0,1810.0,5654.0,-302.0,-146.0,-486.0,-12.834679133021675,-4.768380790480238,-4.238994661850823,-12.103500964372492,-3.629355680440673,94.3031051959221,98.58604410565947,False
2018-19,1610612742,DAL,201584,Courtney Lee,22,82,2019-02-08,2019-04-10,267.9,793.114,3687.88,558.5,1626.0,7595.0,-36.0,-109.0,-69.0,-6.445837063563116,0.25772997210724125,-5.537344634333359,-6.450167973124301,-5.5520910291890315,100.06718924972006,98.8535418722952,False
2018-19,1610612742,DAL,1629133,Daryl Macon,8,82,2018-10-26,2019-04-07,89.83,299.17400000000004,3865.9500000000003,188.0,533.5,7871.0,-6.0,30.0,-99.0,-3.1914893617021276,-8.814732098346926,-1.9337076312993833,-3.2060558833351886,-1.9768625414657905,100.45641767783592,97.72707872579831,False
2018-19,1610612742,DAL,201599,DeAndre Jordan,50,82,2018-10-17,2019-01-30,1554.0299999999997,855.732,2401.75,3190.0,1782.0,4963.5,-16.0,40.0,-89.0,-0.5015673981191222,-2.7462363094547,1.2915221556231966,-0.4941989536881528,1.2845040753531711,98.53091639157547,99.19766836681586,False
2018-19,1610612742,DAL,1628372,Dennis Smith Jr.,32,82,2018-10-17,2019-01-30,908.29,632.3699999999999,3047.4900000000002,1877.0,1278.5,6276.5,-53.0,108.0,-52.0,-2.823654768247203,-11.27105406429726,-1.995167554035461,-2.80086756432417,-1.9818328833243963,99.19298902332956,98.8590610633669,False
2018-19,1610612742,DAL,2734,Devin Harris,68,82,2018-10-17,2019-04-10,1079.51,2199.2720000000004,2876.2700000000004,2211.0,4544.0,5942.5,-99.0,10.0,-6.0,-4.477611940298507,-4.697682362833718,-4.3766443340721715,-4.401997202434438,-4.301867520589548,98.31127085436911,99.17010572720918,False
2018-19,1610612742,DAL,1717,Dirk Nowitzki,51,82,2018-12-13,2019-04-10,795.1500000000001,1662.968,3160.63,1639.5,3426.0,6514.0,-65.0,-70.0,-40.0,-3.9646233607807257,-1.9214242948145843,-3.350561340516679,-3.923787964534993,-3.3163141381143113,98.97000565930955,98.92711263260806,False
2018-19,1610612742,DAL,1627827,Dorian Finney-Smith,81,82,2018-10-17,2019-04-10,1975.8800000000003,1931.9,1979.9000000000003,4098.5,3953.0,4055.0,-89.0,-14.0,-16.0,-2.1715261681102844,-1.817364771702493,-1.7769515688501119,-2.1620746199161887,-1.7741762412101933,99.56475089580337,98.30799535330065,False
2018-19,1610612742,DAL,203939,Dwight Powell,77,82,2018-10-17,2019-04-10,1663.2600000000004,2052.5159999999996,2292.52,3414.5,4246.5,4739.0,18.0,-114.0,-123.0,0.5271635671401377,3.2117273255293997,3.122647846523974,0.5194617798780706,3.0947937289995617,98.5390137440929,99.22356184460769,False
2018-19,1610612742,DAL,203084,Harrison Barnes,49,82,2018-10-26,2019-02-06,1583.73,778.2159999999999,2372.05,3253.0,1596.5,4900.5,-80.0,137.0,-25.0,-2.459268367660621,-11.040539899135723,-1.9491163423570805,-2.424655717830691,-1.9187641894059106,98.59256312629047,99.16485740182542,False
2018-19,1610612742,DAL,200826,J.J. Barea,38,82,2018-10-17,2019-01-11,751.31,1082.452,3204.4700000000003,1573.5,2261.5,6580.0,55.0,-1.0,-160.0,3.4953924372418177,3.5396108763309178,5.927003379491058,3.5138624535810785,5.910514630072043,100.52841037654231,98.56232075819089,False
2018-19,1610612742,DAL,1628973,Jalen Brunson,73,82,2018-10-17,2019-04-10,1591.27,1932.3999999999996,2364.51,3279.5,3908.0,4801.0,-84.0,-27.0,-21.0,-2.5613660618996796,-1.8704755808351965,-2.123957188748253,-2.533825183658336,-2.107521213702616,98.92475821199419,97.46120760749584,False
2018-19,1610612742,DAL,1628382,Justin Jackson,29,82,2019-02-08,2019-04-10,530.64,871.3759999999999,3425.14,1095.5,1797.0,7058.0,13.0,-157.0,-118.0,1.1866727521679599,9.923456280270353,2.8585344693683,1.1759384893713252,2.8295935224502653,99.09543193125283,98.9109934192471,False
2018-19,1610612742,DAL,1628961,Kostas Antetokounmpo,2,82,2019-03-20,2019-03-23,10.559999999999999,85.44200000000001,3945.22,22.5,181.5,8131.0,3.0,24.0,-108.0,13.333333333333334,0.11019283746556496,14.661583241093757,13.636363636363638,14.950358800131438,102.27272727272728,98.92680256107391,False
2018-19,1610612742,DAL,1629029,Luka Doncic,72,82,2018-10-17,2019-04-09,2317.7599999999993,1153.178,1638.0199999999998,4781.0,2361.0,3372.5,-115.0,27.0,10.0,-2.405354528341351,-3.5489377557873487,-2.701870466073004,-2.381609830180865,-2.6746465452392894,99.01283998343231,98.82663215345357,False
2018-19,1610612742,DAL,1628467,Maxi Kleber,71,82,2018-10-17,2019-04-09,1502.18,1920.7580000000003,2453.6,3087.5,3977.0,5066.0,66.0,-91.0,-171.0,2.1376518218623484,4.4258087240499275,5.513095959248846,2.108935014445672,5.454223570037456,98.65661904698504,99.10661884577763,False
2018-19,1610612742,DAL,1629151,Ryan Broekhoff,42,82,2018-10-17,2019-04-10,453.5799999999999,1572.2579999999998,3502.2000000000007,924.0,3171.5,7156.5,70.0,-171.0,-175.0,7.575757575757576,12.967528031377945,10.021086996563836,7.407734027073506,9.806226403294167,97.78208915737027,98.08463251670376,False
2018-19,1610612742,DAL,1626257,Salah Mejri,36,82,2018-11-06,2019-04-10,399.15999999999997,1338.796,3556.62,816.0,2714.5,7264.5,-51.0,14.0,-54.0,-6.25,-6.765748756677104,-5.5066590956019,-6.132879045996593,-5.404097225054238,98.12606473594549,98.04139885621743,False
2018-19,1610612742,DAL,203501,Tim Hardaway Jr.,19,82,2019-02-06,2019-03-20,557.5,359.50600000000003,3398.2799999999997,1150.0,738.0,7003.5,-72.0,-88.0,-33.0,-6.260869565217392,5.6632496759750195,-5.789676590276291,-6.199103139013453,-5.732984985123839,99.01345291479821,98.92298456866415,False
2018-19,1610612742,DAL,203504,Trey Burke,25,82,2019-02-06,2019-04-10,435.61,774.404,3520.17,897.5,1615.5,7256.0,54.0,-183.0,-159.0,6.016713091922005,17.34447539461467,8.20800305884593,5.950276623585317,8.118353733497623,98.89580129014485,98.94067616052634,False
2018-19,1610612742,DAL,202083,Wesley Matthews,44,82,2018-10-17,2019-01-30,1311.75,810.0079999999998,2644.0300000000007,2710.5,1662.5,5443.0,-37.0,57.0,-68.0,-1.3650617967164729,-4.793633225287901,-0.11575075501153065,-1.3539165237278445,-0.1194373385446208,99.1835334476844,98.81279713165128,False
2018-19,1610612743,DEN,1629164,Brandon Goodwin,16,82,2018-12-18,2019-02-04,57.050000000000004,710.9480000000001,3888.846,125.5,1441.0,7977.0,12.0,18.0,312.0,9.56175298804781,8.312620441205338,5.650508159164771,10.096406660823838,6.245392761070544,105.59158632778264,98.46005730234624,False
2018-19,1610612743,DEN,1629152,DeVaughn Akoon-Purcell,7,82,2018-10-23,2018-12-14,21.63,314.18199999999996,3924.2659999999996,49.5,640.0,8053.0,1.0,160.0,323.0,2.0202020202020203,-22.97979797979798,-1.9907255844173766,2.219140083217753,-1.7316624362852577,109.84743411927879,98.50096807912614,False
2018-19,1610612743,DEN,203914,Gary Harris,57,82,2018-10-17,2019-04-10,1639.2500000000002,1101.638,2306.646,3408.5,2276.0,4694.0,224.0,74.0,100.0,6.571805779668476,3.32048767773526,4.441426572169541,6.559097148086014,4.478153648303213,99.80661888058562,97.6794878798047,False
2018-19,1610612743,DEN,202738,Isaiah Thomas,12,82,2019-02-13,2019-04-07,180.77,395.23,3765.1259999999993,398.5,861.5,7704.0,-22.0,41.0,346.0,-5.520702634880803,-10.279843667962638,-10.011876051287864,-5.841677269458428,-10.252685028561311,105.81401781269015,98.21503981540062,False
2018-19,1610612743,DEN,1627750,Jamal Murray,75,82,2018-10-17,2019-04-10,2447.29,1162.604,1498.606,5033.0,2404.5,3069.5,249.0,68.0,75.0,4.9473475064573815,2.1193167308283525,2.503952816768507,4.883769393901009,2.481536919187842,98.7149050582481,98.31536774842753,False
2018-19,1610612743,DEN,1629020,Jarred Vanderbilt,16,82,2019-01-25,2019-04-09,69.17,698.8299999999999,3876.7260000000006,163.5,1465.0,7939.0,10.0,61.0,314.0,6.116207951070336,1.952385425473067,2.1610498707075703,6.939424606043082,3.051607927742888,113.45959230880439,98.29737773574917,True
2018-19,1610612743,DEN,1627823,Juancho Hernangomez,70,82,2018-10-17,2019-04-09,1358.1399999999999,2006.7599999999998,2587.756,2792.5,4114.5,5310.0,33.0,223.0,291.0,1.1817367949865711,-4.238119809704157,-4.298489193713994,1.1663009704448732,-4.231425863151494,98.69380181719117,98.4946030460368,False
2018-19,1610612743,DEN,1627736,Malik Beasley,81,82,2018-10-17,2019-04-10,1878.6699999999998,2019.2260000000003,2067.226,3870.5,4132.5,4232.0,134.0,187.0,190.0,3.462085001937734,-1.0630208661808385,-1.0275180226369351,3.4236986804494673,-0.9880105376040982,98.89123688566913,98.2650179515931,False
2018-19,1610612743,DEN,203486,Mason Plumlee,82,82,2018-10-17,2019-04-10,1739.3000000000002,2206.5960000000005,2206.5959999999995,3533.0,4569.5,4569.5,66.0,258.0,258.0,1.8681007642230398,-3.778031197698396,-3.778031197698396,1.8214224113148967,-3.790841908932218,97.50129362387166,99.4001620595705,False
2018-19,1610612743,DEN,1628420,Monte Morris,82,82,2018-10-17,2019-04-10,1970.1999999999998,1975.6960000000001,1975.6960000000001,4018.0,4084.5,4084.5,181.0,143.0,143.0,4.504728720756595,1.0036882017212174,1.0036882017212174,4.4097045985179175,0.935485892806108,97.89056948533145,99.23389023412508,False
2018-19,1610612743,DEN,201156,Nick Young,4,82,2018-12-14,2018-12-22,37.13,154.87,3908.7659999999996,79.0,316.5,8023.5,-5.0,12.0,329.0,-6.329113924050633,-10.12058311836343,-10.429568837741666,-6.463775922434689,-10.50392567813764,102.12765957446808,98.52930566833626,False
2018-19,1610612743,DEN,203999,Nikola Jokic,80,82,2018-10-17,2019-04-10,2503.61,1346.288,1442.2860000000003,5054.0,2838.0,3048.5,316.0,-22.0,8.0,6.252473288484369,7.027667086933981,5.990049145463211,6.0584515958955265,5.792207591585702,96.89688090397466,101.4556058923126,False
2018-19,1610612743,DEN,200794,Paul Millsap,70,82,2018-10-17,2019-04-10,1885.29,1484.6040000000003,2060.606,3885.0,3050.0,4217.5,340.0,29.0,-16.0,8.751608751608751,7.800789079477604,9.130980417287471,8.656493165507694,9.029199058822574,98.91316455293351,98.24294406596893,False
2018-19,1610612743,DEN,1629118,Thomas Welsh,11,82,2018-10-17,2019-03-12,36.31,491.51800000000003,3909.586,87.0,1010.5,8015.5,2.0,73.0,322.0,2.2988505747126435,-4.9252958874348085,-1.7183660680420196,2.643899752134398,-1.3094600153703966,115.00963921784631,98.41041992681579,True
2018-19,1610612743,DEN,1628470,Torrey Craig,75,82,2018-10-20,2019-04-10,1503.01,2106.8940000000007,2442.8859999999995,3056.0,4250.5,4954.0,72.0,253.0,252.0,2.356020942408377,-3.596219970425407,-2.7307776042206093,2.2993858989627483,-2.6521345567605246,97.5961570448633,97.34060451449639,False
2018-19,1610612743,DEN,1626168,Trey Lyles,64,82,2018-10-17,2019-04-07,1120.1599999999999,1961.7400000000002,2825.7359999999994,2325.0,3880.5,5685.0,8.0,246.0,316.0,0.34408602150537637,-5.995303232456743,-5.214401225636225,0.34280817026139127,-5.0249968900839495,99.62862448221684,96.56953091159261,False
2018-19,1610612743,DEN,1628399,Tyler Lydon,25,82,2018-10-20,2019-04-07,93.52000000000002,1106.3,3852.3759999999997,206.5,2282.0,7896.0,-11.0,315.0,335.0,-5.326876513317191,-19.13055749491228,-9.569531021929146,-5.645851154833189,-9.819898547922545,105.98802395209579,98.38292004726435,False
2018-19,1610612743,DEN,203115,Will Barton,43,82,2018-10-17,2019-04-10,1188.98,875.11,2756.9160000000006,2427.0,1803.5,5675.5,7.0,111.0,317.0,0.288421920065925,-5.866277275941838,-5.296989056940506,0.2825951656041313,-5.236615430583782,97.97978098874665,98.81476258253785,False
2018-19,1610612765,DET,203083,Andre Drummond,79,82,2018-10-17,2019-04-10,2630.7300000000005,1193.796,1337.7919999999997,5350.5,2430.5,2724.5,177.0,-185.0,-197.0,3.308102046537707,10.919704597453157,10.538786575809134,3.229521843746792,10.297885236561223,97.62461370037973,97.75510692245135,False
2018-19,1610612765,DET,201933,Blake Griffin,75,82,2018-10-17,2019-04-09,2626.72,1005.968,1341.802,5335.0,2069.5,2740.0,33.0,-29.0,-53.0,0.6185567010309279,2.0198613639929963,2.5528632703739937,0.6030334409453616,2.498991264826978,97.49040628616679,98.01744221576656,False
2018-19,1610612765,DET,1628971,Bruce Brown,74,82,2018-10-17,2019-04-10,1449.3500000000001,2130.1739999999995,2519.1719999999996,2957.0,4300.5,5118.0,-5.0,-49.0,-15.0,-0.16909029421711194,0.9703121008532287,0.12399294142180953,-0.16559147203918997,0.12021672208173553,97.93079656397694,97.51775583405978,False
2018-19,1610612765,DET,203922,Glenn Robinson III,47,82,2018-10-17,2019-04-10,610.13,1664.21,3358.3920000000007,1262.5,3349.5,6812.5,-12.0,3.0,-8.0,-0.9504950495049505,-1.0400606563119366,-0.8330638568444,-0.9440611017324176,-0.8297206673816927,99.3230950780981,97.36802612678923,False
