player_id,player_name,A_r,M_r
1642867,Collin Murray-Boyles,90.58829621071145,31.456265738994357
1642868,Carter Bryant,165.19665838828894,54.509654913231635
1642869,Noah Penda,127.19129605708923,48.84269038255564
1642873,Amari Williams,0.0,0.0
1642874,Danny Wolf,283.3816588429727,89.16917616107965
1642875,Maxime Raynaud,84.754577846611,21.657224509848728
1642876,Adou Thiero,1.9996534864594093,0.0
1642877,Micah Peavy,170.82727318860466,40.77126102196118
1642878,Tyrese Proctor,204.55532836004008,69.565464736222
1642879,Ben Saraf,94.47778764694044,23.615978870399317
1642880,Kam Jones,55.4930546778637,9.904954605866955
1642883,Sion James,294.11123657134374,107.99044450895178
1642884,Vladislav Goldin,0.0,0.0
1642885,Mohamed Diawara,123.36499538251559,50.94144239600951
1642886,Koby Brea,7.990996889007538,3.997229332202058
1642905,Yang Hansen,75.04338828026341,9.877616307955059
1642907,Cedric Coward,389.4800057959648,132.15992709081664
1642914,Javon Small,111.85039807370532,43.22717487776419
1642917,Max Shulga,0.0,0.0
1642918,Alijah Martin,23.914264351077232,3.9861718241118154
1642920,Kobe Sanders,243.31469371680305,90.01599152945265
1642928,Dylan Cardwell,1.9996534864594093,0.0
1642933,Keshon Gilbert,3.9979213990013847,0.0
1642935,Chucky Hepburn,9.987190039599362,0.0
1642938,Curtis Jones,17.95192012285164,1.9968856972203755
1642939,Miles Kelly,51.57822243019552,15.87249339421237
1642942,Jahmai Mashack,59.42507269307441,17.82031062518653
1642948,Ryan Nembhard,168.95657646265087,64.03807069170874
1642949,Yanic Konan Niederhäuser,5.994804697699806,0.0
1642950,Lachlan Olbrich,13.969202879862404,3.9944616630759326
1642954,Will Richard,303.12796097007265,105.91058389418399
1642955,Kadary Richmond,7.990996889007538,3.995152410917006
1642959,Chris Youngblood,100.26968542399848,31.455306373811478
1642962,Drake Powell,215.66868962821093,61.481501011364735
1642964,Brooks Barnhizer,31.853574618916774,9.959932609249147
1643007,Taelon Peter,140.61574566096292,44.96920153836699
1643018,LJ Cryer,7.991688956181063,3.9958444780905324
1643024,Chris Mañon,1.9996534864594093,0.0
1643133,Lawson Lovering,0.0,0.0
1643141,Jahmyl Telfort,7.99030434196331,0.0
